+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                                                                                                                                                      Tabla de parseo SLR(1) Simulación                                                                                                                                                                                                                                                      |
+-------+---------------------------------------------------------------------------------+----------------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------+
| State |                                      Stack                                      |                                                             Symbols                                                              |                                                                                                                              Input                                                                                                                               |                   Actions                   |
|   50  |                    ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I1']                   |                                ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'ID']                                 |                                                                                         ['TIMES', 'LPAREN', 'ID', 'TIMES', 'ID', 'RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                         |            Reduce by factor → ID            |
|   51  |                    ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I4']                   |                              ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'factor']                               |                                                                                         ['TIMES', 'LPAREN', 'ID', 'TIMES', 'ID', 'RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                         |           Reduce by term → factor           |
|   52  |                   ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10']                   |                               ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term']                                |                                                                                         ['TIMES', 'LPAREN', 'ID', 'TIMES', 'ID', 'RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                         |                 Shift to I8                 |
|   53  |                ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10', 'I8']                |                           ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term', 'TIMES']                           |                                                                                             ['LPAREN', 'ID', 'TIMES', 'ID', 'RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                              |                 Shift to I2                 |
|   54  |             ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10', 'I8', 'I2']             |                      ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term', 'TIMES', 'LPAREN']                      |                                                                                                  ['ID', 'TIMES', 'ID', 'RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                                   |                 Shift to I1                 |
|   55  |          ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10', 'I8', 'I2', 'I1']          |                   ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term', 'TIMES', 'LPAREN', 'ID']                   |                                                                                                     ['TIMES', 'ID', 'RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                                      |            Reduce by factor → ID            |
|   56  |          ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10', 'I8', 'I2', 'I4']          |                 ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term', 'TIMES', 'LPAREN', 'factor']                 |                                                                                                     ['TIMES', 'ID', 'RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                                      |           Reduce by term → factor           |
|   57  |          ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10', 'I8', 'I2', 'I5']          |                  ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term', 'TIMES', 'LPAREN', 'term']                  |                                                                                                     ['TIMES', 'ID', 'RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                                      |                 Shift to I8                 |
|   58  |       ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10', 'I8', 'I2', 'I5', 'I8']       |             ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term', 'TIMES', 'LPAREN', 'term', 'TIMES']              |                                                                                                          ['ID', 'RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                                          |                 Shift to I1                 |
|   59  |    ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10', 'I8', 'I2', 'I5', 'I8', 'I1']    |          ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term', 'TIMES', 'LPAREN', 'term', 'TIMES', 'ID']           |                                                                                                             ['RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                                             |            Reduce by factor → ID            |
|   60  |    ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10', 'I8', 'I2', 'I5', 'I8', 'I11']   |        ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term', 'TIMES', 'LPAREN', 'term', 'TIMES', 'factor']         |                                                                                                             ['RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                                             |      Reduce by term → term TIMES factor     |
|   61  |          ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10', 'I8', 'I2', 'I5']          |                  ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term', 'TIMES', 'LPAREN', 'term']                  |                                                                                                             ['RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                                             |         Reduce by expression → term         |
|   62  |          ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10', 'I8', 'I2', 'I6']          |               ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term', 'TIMES', 'LPAREN', 'expression']               |                                                                                                             ['RPAREN', 'RPAREN', 'TIMES', 'ID', '$']                                                                                                             |                 Shift to I9                 |
|   63  |       ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10', 'I8', 'I2', 'I6', 'I9']       |          ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term', 'TIMES', 'LPAREN', 'expression', 'RPAREN']          |                                                                                                                  ['RPAREN', 'TIMES', 'ID', '$']                                                                                                                  | Reduce by factor → LPAREN expression RPAREN |
|   64  |             ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10', 'I8', 'I11']            |                      ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term', 'TIMES', 'factor']                      |                                                                                                                  ['RPAREN', 'TIMES', 'ID', '$']                                                                                                                  |      Reduce by term → term TIMES factor     |
|   65  |                   ['I0', 'I3', 'I7', 'I2', 'I6', 'I7', 'I10']                   |                               ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'PLUS', 'term']                                |                                                                                                                  ['RPAREN', 'TIMES', 'ID', '$']                                                                                                                  | Reduce by expression → expression PLUS term |
|   66  |                          ['I0', 'I3', 'I7', 'I2', 'I6']                         |                                       ['$', 'expression', 'PLUS', 'LPAREN', 'expression']                                        |                                                                                                                  ['RPAREN', 'TIMES', 'ID', '$']                                                                                                                  |                 Shift to I9                 |
|   67  |                       ['I0', 'I3', 'I7', 'I2', 'I6', 'I9']                      |                                  ['$', 'expression', 'PLUS', 'LPAREN', 'expression', 'RPAREN']                                   |                                                                                                                       ['TIMES', 'ID', '$']                                                                                                                       | Reduce by factor → LPAREN expression RPAREN |
|   68  |                             ['I0', 'I3', 'I7', 'I4']                            |                                              ['$', 'expression', 'PLUS', 'factor']                                               |                                                                                                                       ['TIMES', 'ID', '$']                                                                                                                       |           Reduce by term → factor           |
|   69  |                            ['I0', 'I3', 'I7', 'I10']                            |                                               ['$', 'expression', 'PLUS', 'term']                                                |                                                                                                                       ['TIMES', 'ID', '$']                                                                                                                       |                 Shift to I8                 |
|   70  |                         ['I0', 'I3', 'I7', 'I10', 'I8']                         |                                           ['$', 'expression', 'PLUS', 'term', 'TIMES']                                           |                                                                                                                           ['ID', '$']                                                                                                                            |                 Shift to I1                 |
|   71  |                      ['I0', 'I3', 'I7', 'I10', 'I8', 'I1']                      |                                        ['$', 'expression', 'PLUS', 'term', 'TIMES', 'ID']                                        |                                                                                                                              ['$']                                                                                                                               |            Reduce by factor → ID            |
|   72  |                      ['I0', 'I3', 'I7', 'I10', 'I8', 'I11']                     |                                      ['$', 'expression', 'PLUS', 'term', 'TIMES', 'factor']                                      |                                                                                                                              ['$']                                                                                                                               |      Reduce by term → term TIMES factor     |
|   73  |                            ['I0', 'I3', 'I7', 'I10']                            |                                               ['$', 'expression', 'PLUS', 'term']                                                |                                                                                                                              ['$']                                                                                                                               | Reduce by expression → expression PLUS term |
|   74  |                                   ['I0', 'I3']                                  |                                                       ['$', 'expression']                                                        |                                                                                                                              ['$']                                                                                                                               |                    Accept                   |
+-------+---------------------------------------------------------------------------------+----------------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------+
